comment_text,content_id,형태소,감정
"산화 마그네슘은 주로 변비 완화와 마그네슘 보충용으로 쓰이며, 보통 낮은 용량부터 시작해 하루 권장량(성인 약 310–420mg 마그네슘 기준)을 넘지 않도록 조절해 복용하는 것이 기본입니다.�� 위ㆍ신장 질환, 다른 약과의 상호작용 가능성이 있어서 장기 복용 전에는 반드시 의사와 상의하는 것이 안전합니다.��복용 방법일반 성인 마그네슘 권장량은 남성 약 400–420mg, 여성 약 310–320mg(임신 시 350–360mg) 수준이며, 식사와 합산해 이 범위 안에서 산화 마그네슘 보충제를 용량 조절합니다.��변비 완화 목적일 때는 제품별로 1회 수백 mg~1g 이상까지 쓰기도 하지만, 250mg 정도의 비교적 적은 용량에서도 효과가 나타날 수 있어 보통 낮게 시작해 배변 상태를 보며 증감합니다.�위장 자극과 설사를 줄이려면 식후 또는 간단한 음식과 함께 복용하는 것이 권장되며, 취침 전 복용 시에는 밤사이 장으로 물을 끌어들여 아침 배변에 도움이 될 수 있습니다.��신장 기능 저하, 심장질환, 고혈압약ㆍ이뇨제ㆍ항생제ㆍ골다공증약 등을 복용 중이라면 마그네슘과 상호작용이 있을 수 있으므로 복용 전 의료진과 반드시 상담해야 합니다.��장점마그네슘 결핍 예방 및 교정에 사용되며, 마그네슘은 300개 이상 효소 반응에 관여해 근육, 신경, 심장, 에너지 대사에 중요한 역할을 합니다.��산화 마그네슘은 정제당 함유된 마그네슘 함량(원소량)이 높아 적은 알약 수로 비교적 많은 마그네슘을 공급할 수 있습니다.��장내에서 물을 끌어들여 변을 부드럽게 하는 완하 효과가 있어 변비 개선에 널리 쓰이며, 일부 연구에서는 편두통 예방, 혈압ㆍ혈당ㆍ불안 감소 등에 도움이 될 수 있다는 보고도 있습니다.��단점ㆍ부작용다른 마그네슘 제형에 비해 흡수율(생체이용률)이 낮다는 지적이 있어, 같은 용량이라도 실제 체내에 흡수되는 양은 구연산마그네슘 등보다 적을 수 있습니다.��흔한 부작용은 복통, 복부팽만, 가스, 설사, 구역감 등 위장관 증상이며, 특히 350–600mg 이상 고용량에서 설사와 쥐어짜는 복통이 많아집니다.��신장 기능이 나쁘거나 매우 고용량을 장기간 복용하면 혈중 마그네슘 과다(고마그네슘혈증)로 저혈압, 맥박 이상, 반사 저하, 혼동, 드물게는 호흡 억제와 심정지 같은 심각한 부작용이 생길 수 있습니다.��주의해야 할 사람만성 신장질환자, 고령의 중증 변비 환자, 장폐색ㆍ중증 장질환이 있는 사람은 마그네슘 축적과 전해질 불균형 위험이 커서 의사 처방 없이 복용을 피해야 합니다.��항생제(특히 일부 퀴놀론, 테트라사이클린 계열), 골다공증약(비스포스포네이트), 갑상선 약, 일부 심혈관계 약물 등은 산화 마그네슘과 함께 복용 시 흡수가 떨어질 수 있어 보통 2~4시간 간격을 두고 복용하도록 권고됩니다.��설사, 복통, 심한 나른함, 심계항진, 어지러움 등 이상 증상이 생기면 복용을 중단하고 의료진과 상담하는 것이 좋습니다",104,"['산화 마그네슘', '변비', '완화', '마그네슘', '보충', '쓰이', '보통', '용량', '시작', '하루', '권장량', '성인', '마그네슘', '기준', '조절', '복용', '기본', '신장', '질환', '상호', '작용', '가능', '장기', '복용', '의사', '상의', '안전', '복용', '방법', '일반', '성인', '마그네슘', '권장', '남성', '여성', '임신', '수준', '식사', '합산', '범위', '산화', '마그네슘', '보충', '용량', '조절', '변비', '완화', '목적', '제품', '수백', '이상', '정도', '용량', '효과', '나타나', '보통', '시작', '배변', '상태', '증감', '위장', '자극', '설사', '줄이', '식후', '음식', '복용', '권장', '취침', '복용', '사이', '끌어들이', '아침', '배변', '도움', '신장', '기능', '저하', '심장', '질환', '혈압', '이뇨제', '항생제', '골다공증', '복용', '마그네슘', '상호', '작용', '복용', '의료진', '상담', '장점', '마그네슘', '결핍', '예방', '교정', '사용', '마그네슘', '이상', '효소', '반응', '관여', '근육', '신경', '심장', '에너지', '대사', '중요', '역할', '산화 마그네슘', '정제', '함유', '마그네슘', '함량', '원소', '알약', '비교', '마그네슘', '공급', '장내', '끌어들이', '부드럽', '효과', '변비', '개선', '쓰이', '일부', '연구', '편두통', '예방', '혈압', '혈당', '불안', '감소', '도움', '보고', '단점', '부작용', '마그네슘', '제형', '비하', '흡수', '생체', '이용', '지적', '용량', '실제', '체내', '흡수', '연산', '마그네슘', '흔하', '부작용', '복통', '복부', '팽만', '가스', '설사', '구역', '위장관', '증상', '이상', '용량', '설사', '쥐어짜', '복통', '신장', '기능', '나쁘', '용량', '장기간', '복용', '마그네슘', '과다', '마그네슘', '혈증', '혈압', '맥박', '이상', '반사', '저하', '혼동', '드물', '호흡', '억제', '심정지', '부작용', '생기', '주의', '사람', '신장', '질환자', '고령', '중증', '변비', '환자', '폐색', '중증', '질환', '사람', '마그네슘', '축적', '전하', '균형', '위험', '의사', '처방', '복용', '피하', '항생제', '일부', '퀴놀', '테트라', '사이클', '계열', '골다공증', '비스', '포스', '네이트', '갑상선', '일부', '심혈관', '약물', '산화 마그네슘', '복용', '흡수', '떨어지', '시간', '간격', '복용', '권고', '복통', '심하', '심계항진', '어지럽', '이상', '증상', '생기', '복용', '중단', '의료진', '상담']",중립
정보 감사 해요,104,"['정보', '감사']",중립
"저요 👋 효과 본 1인입니다! 모태 변비자라고 할 정도여서, 오랫만에 만나는 친척들이 변비 고쳤냐라고 인사를 할 정도였어요. 그러던중 저는 다이소 마그네슘을 먹기 시작한 이유가 수면 때문이였는데, 아니 아침마다 꼬박꼬박 , 게다가 변의가 없어도 그냥 가면 5분안에 쾌변합니다. 지금 5달째 유지되고 있어요.ㅋㅋ 의도하진 않았지만 의외의 효과에 저는 대만족이예요👍",104,"['효과', '모태', '변비', '정도', '오랫만', '만나', '친척', '변비', '고치', '인사', '정도', '그러', '다이소', '마그네슘', '시작', '이유', '수면', '때문', '아침', '쾌변', '유지', '의도', '의외', '효과', '만족']",긍정
고압고 사랑합니다.,104,"['고압', '사랑']",중립
멋집니다 ❤❤❤,104,['멋지'],중립
신선한 방송 고맙습니다 이런시원 최고...,104,"['방송', '고맙', '시원', '최고']",긍정
이 영상 본후 다이소 가서 마그네슘 사다가 복용하였더니 돌덩이 처럼 굳어 용변 볼때마다 고통이었는데 거짓말 처럼 고통이 사라졌어요. 박사님 정말 고맙습니다,104,"['영상', '다이소', '마그네슘', '복용', '돌덩이', '용변', '고통', '거짓말', '고통', '사라지', '박사', '고맙']",중립
나도 마그네슘 이것저것 많이 먹어봤는데 다이소 마그네슘 복용하고 효과 많이봄,104,"['마그네슘', '이것저것', '다이소', '마그네슘', '복용', '효과']",긍정
마그밀 처방받아 먹으면 됨. 대표적인 산화마그네슘 계열 변비약,104,"['처방', '대표', '산화 마그네슘', '계열', '변비']",중립
물건은 본듯한데 검증안된 보조식품 으로 인지하여 거들떠 보지도 못하였는데 대웅제약 제품이 있다는 것에 놀랍군요 좋은정보 고맙습니다,104,"['물건', '검증', '보조', '식품', '인지', '거들뜨', '대웅제약', '제품', '놀랍', '정보', '고맙']",중립
너무 효과적이네요. 유용한 정보 감사합니다.😊,104,"['효과', '유용', '정보', '감사']",긍정
감사합니다_()_,104,['감사'],중립
저도 이영상보고 변비가 해결되는 과정에 있습니다..(3일정도 좋아지는중) 박사님 감사합니다~~^^,104,"['영상', '변비', '해결', '과정', '정도', '박사', '감사']",중립
영상 감사합니다 언제나 행복한날 되세요,104,"['영상', '감사', '행복']",중립
"안녕하세요 양과자님 :) 항상 감사한 마음으로 유튜브시청하고 있습니다. 혹시 컨텐츠 계획에 임신시기별로 출산후까지, 임산부에 맞는 영양제도 알려주시면 많이 도움이 될것같아 댓글 남깁나다. 다음 컨텐츠도 기다리고있을게요. 감사합니다-!!",104,"['안녕', '감사', '마음', '유튜브', '시청', '컨텐츠', '계획', '임신', '시기', '출산', '임산부', '영양제', '알리', '도움', '댓글', '다음', '컨텐츠', '기다리', '감사']",긍정
산화마그네슘 마그밀도 아주잘들어요,104,"['산화 마그네슘', '밀도']",중립
감사합니다 축복합니다 양과자님 ~~😊❤🎉,104,"['감사', '축복', '양과자']",중립
"약사님 혹시 프로뉴트리션 광고 보셨나요? 아랫배만 불룩하고 땀을 다른 사람보다 많이 흘리는 사람 어쩌고 하면서 장내에 찌꺼기가 남아있어서 그걸 비워주네마네 하던데,,과대광고일까요? 진짜 살 빼도 아랫배만 안 빠지고 최근 피부도 완전 뒤집어져서 그 광고보니 혹하더라구여..궁금합니다.",104,"['약사', '프로', '트리', '광고', '아랫배', '사람', '흘리', '사람', '어쩌', '장내', '찌꺼기', '그거', '비우', '과대', '광고', '아랫배', '빠지', '최근', '피부', '뒤집어지', '광고', '혹하', '궁금하']",중립
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cVCZy8 1위 : 2080 진지발리스 허벌민트 잇몸치약, 150g, 10개 가격 : 10,670원 링크 : https://link.coupang.com/a/cVCZy8 2위 : 더자리 에코항균 마이크로 이불 겸 패드 스프레드, 믹스핑크라떼 가격 : 13,650원 링크 : https://link.coupang.com/a/cVCZza 3위 : 사운드 차트: 과일 채소, 블루래빗 가격 : 15,500원 링크 : https://link.coupang.com/a/cVCZzb 4위 : 하이피러브 사무용 메쉬 컴퓨터 의자, 베이지 가격 : 43,100원 링크 : https://link.coupang.com/a/cVCZzd 5위 : 락토필듀오 덴마크 유산균 2개월분 60캡슐 국내 최초 여성 질유산균, 60정, 1개 가격 : 36,500원 링크 : https://link.coupang.com/a/cVCZze 6위 : 홈플래닛 E-Marker IC 칩셋 C to C PD 100W 초고속충전 케이블, 2m, 블랙, 2개 가격 : 7,790원 링크 : https://link.coupang.com/a/cVCZzf 7위 : 젠와이즈 어드밴스드 스트렝스 조인트 서포트 타블렛, 90정, 1개 가격 : 18,860원 링크 : https://link.coupang.com/a/cVCZzg 8위 : 게스 여성용 뉴 와이드 스판 팬츠 사계절용 YO3D0175 가격 : 79,060원 링크 : https://link.coupang.com/a/cVCZzi 9위 : 삼익가구 노블레스 프리미엄 유로탑 9존 독립스프링 매트리스 방문설치, 270mm, 미디엄소프트 가격 : 189,000원 링크 : https://link.coupang.com/a/cVCZzk 10위 : [2025년형]프리티케어 무선 청소기 핸디 청소기 W400 하얀색, White 가격 : 94,130원 링크 : https://link.coupang.com/a/cVCZzl ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",105,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '진지', '발리스', '민트', '잇몸', '치약', '가격', '링크', '자리', '에코', '항균', '마이크로', '이불', '패드', '스프레드', '믹스', '핑크', '라떼', '가격', '링크', '사운드', '차트', '과일', '채소', '블루', '래빗', '가격', '링크', '하이', '러브', '사무', '메쉬', '컴퓨터', '의자', '베이지', '가격', '링크', '락토필듀오', '덴마크', '유산균', '개월', '캡슐', '국내', '최초', '여성', '유산균', '가격', '링크', '홈플래닛', '칩셋', '고속', '충전', '케이블', '블랙', '가격', '링크', '이즈', '어드밴스드', '스트렝스', '조인트', '서포트', '가격', '링크', '게스', '여성', '와이드', '스파', '팬츠', '사계절', '가격', '링크', '삼익가구', '노블레스', '프리미엄', '유로', '독립', '스프링', '매트리스', '방문', '설치', '미디엄', '소프트', '가격', '링크', '프리', '케어', '무선', '청소기', '핸디', '청소기', '하얀색', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정
요즘 관절 걱정으로 인해 고민이 많았는데 현재는 스트레칭과 함께 찜질을 자주 해주며 콘드글리칸도 챙기고 있어요,106,"['요즘', '관절', '걱정', '인하', '고민', '현재', '스트레칭', '찜질', '글리', '챙기']",중립
,107,[],중립
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cZAzLw 1위 : [세계필터] 미니 건조기필터 19매, 1개 가격 : 14,900원 링크 : https://link.coupang.com/a/cZAzLw 2위 : 판클 EPA DPA 중성지방 다이어트 오메가3 지방산 30일분 가격 : 16,300원 링크 : https://link.coupang.com/a/cZAzLz 3위 : 뉴트리디데이 프리미엄 밀크씨슬 골드 가격 : 12,900원 링크 : https://link.coupang.com/a/cZAzLC 4위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 3단, 화이트 가격 : 11,500원 링크 : https://link.coupang.com/a/cZAzLF 5위 : 일양약품 프라임 칼슘 마그네슘 비타민D 아연 가격 : 10,920원 링크 : https://link.coupang.com/a/cZAzLK 6위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,590원 링크 : https://link.coupang.com/a/cZAzLM 7위 : BH코리아 다용도 접이식 식품 건조망 (생선건조,야채건조,나물건조,고추건조) BH KOREA, 1개, 2단, 화이트 가격 : 10,500원 링크 : https://link.coupang.com/a/cZAzLQ 8위 : 홀리데이즈 프리미엄 콜라겐 타블렛 가격 : 9,900원 링크 : https://link.coupang.com/a/cZAzLV 9위 : GNM 건강한 간 밀크씨슬 가격 : 21,490원 링크 : https://link.coupang.com/a/cZAzLW 10위 : 뉴트리디데이 프리미엄 비타민D 5000IU 27g 가격 : 22,900원 링크 : https://link.coupang.com/a/cZAzLX ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",108,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '세계', '필터', '미니', '건조기', '필터', '가격', '링크', '판클', '중성', '지방', '다이어트', '오메가', '지방산', '가격', '링크', '트리', '데이', '프리미엄', '밀크', '골드', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '일양약품', '프라임', '칼슘', '마그네슘', '비타민', '아연', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '코리아', '다용도', '접이식', '식품', '건조', '생선', '건조', '야채', '건조', '나물', '건조', '고추', '건조', '화이트', '가격', '링크', '홀리데이', '프리미엄', '콜라겐', '가격', '링크', '건강', '밀크', '가격', '링크', '트리', '데이', '프리미엄', '비타민', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정
"이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. https://link.coupang.com/a/cWOAZT 1위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 19,900원 링크 : https://link.coupang.com/a/cWOAZT 2위 : [세계필터] 미니 건조기필터 19매, 1개 가격 : 14,900원 링크 : https://link.coupang.com/a/cWOAZU 3위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 19,900원 링크 : https://link.coupang.com/a/cWOAZV 4위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 20,000원 링크 : https://link.coupang.com/a/cWOAZW 5위 : 종근당건강 프로메가 오메가3 트리플 장용성 가격 : 10,470원 링크 : https://link.coupang.com/a/cWOAZX 6위 : 그린몬스터 맥스 밀크씨슬 10 3개월분 가격 : 6,900원 링크 : https://link.coupang.com/a/cWOAZY 7위 : [국민건강 프로젝트] 대웅제약 프로바이오틱스 유산균 가격 : 10,000원 링크 : https://link.coupang.com/a/cWOAZ0 8위 : 락토핏 코어 유산균 60p 가격 : 32,200원 링크 : https://link.coupang.com/a/cWOAZ1 9위 : [국민건강 프로젝트] 대웅제약 바나바잎추출물 가격 : 10,000원 링크 : https://link.coupang.com/a/cWOAZ2 10위 : [국민건강 프로젝트] 대웅제약 마그네슘 에너지케어 가격 : 10,000원 링크 : https://link.coupang.com/a/cWOAZ3 ⭐️ 특별 혜택 링크 https://temu.to/k/glb5f443d8e 을(를) 탭하고 최고 품질의 상품을 초저가로 만나보세요. 🛍 이렇게 파격적인 혜택은 오직 Temu에서만 제공됩니다. 지금 쇼핑하고 큰 할인을 받으세요! ⭐️ 당신을 위한 또 다른 놀라움! 저와 함께 수익을 얻으시려면 https://temu.to/k/g7a19moq5z4 을 클릭하세요! 감사합니다.",109,"['포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '세계', '필터', '미니', '건조기', '필터', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '종근당', '건강', '프로', '메가', '오메가', '트리플', '장용', '가격', '링크', '그린', '몬스터', '맥스', '밀크', '개월', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '프로바이오틱스', '유산균', '가격', '링크', '락토핏', '코어', '유산균', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '추출물', '가격', '링크', '국민', '건강', '프로젝트', '대웅제약', '마그네슘', '에너지', '케어', '가격', '링크', '특별', '혜택', '링크', '최고', '품질', '상품', '저가', '만나', '이렇', '파격', '혜택', '제공', '쇼핑', '할인', '당신', '위하', '놀랍', '수익', '클릭', '감사']",긍정
"영상 속 다이소 건기식 콜라겐 구매링크: https://link.coupang.com/a/cUaHdN 이 포스팅은 쿠팡파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다. 1위 : 경남제약 결콜라겐 플러스 가격 : 25,680원 링크 : https://link.coupang.com/a/cUaHdN 2위 : 결콜라겐 경남제약 가격 : 14,740원 링크 : https://link.coupang.com/a/cUaHdP 3위 : 네추럴라이즈 콜라겐에 쏙빠지다 가격 : 12,600원 링크 : https://link.coupang.com/a/cUaHdS 4위 : 경남제약 결콜라겐 플러스 가격 : 13,950원 링크 : https://link.coupang.com/a/cUaHdT 5위 : 결콜라겐 경남제약 가격 : 15,890원 링크 : https://link.coupang.com/a/cUaHdU 6위 : 결콜라겐 경남제약 가격 : 28,800원 링크 : https://link.coupang.com/a/cUaHdW 7위 : 니아르 퓨어콜라겐 마이크로 베리솔 콜라겐 1,700 X, 2박스, 28정 가격 : 49,800원 링크 : https://link.coupang.com/a/cUaHdY 8위 : 경남제약 결콜라겐 플러스 가격 : 14,250원 링크 : https://link.coupang.com/a/cUaHdZ 9위 : 니아르 퓨어콜라겐 마이크로 베리솔 콜라겐 1,700 X, 3박스, 28정 가격 : 69,900원 링크 : https://link.coupang.com/a/cUaHd1 10위 : 경남제약 결콜라겐 플러스 가격 : 37,170원 링크 : https://link.coupang.com/a/cUaHd3 감사합니다.",110,"['영상', '다이소', '콜라겐', '구매', '링크', '포스팅', '쿠팡', '파트너스', '활동', '일환', '따르', '일정액', '수수료', '제공', '경남', '제약', '콜라겐', '플러스', '가격', '링크', '콜라겐', '경남', '제약', '가격', '링크', '네추럴라이즈', '콜라겐', '빠지', '가격', '링크', '경남', '제약', '콜라겐', '플러스', '가격', '링크', '콜라겐', '경남', '제약', '가격', '링크', '콜라겐', '경남', '제약', '가격', '링크', '니아르', '퓨어', '콜라겐', '마이크로', '베리', '콜라겐', '박스', '가격', '링크', '경남', '제약', '콜라겐', '플러스', '가격', '링크', '니아르', '퓨어', '콜라겐', '마이크로', '베리', '콜라겐', '박스', '가격', '링크', '경남', '제약', '콜라겐', '플러스', '가격', '링크', '감사']",중립
